Severity,Start_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,State,Temperature(F),Visibility(mi),Precipitation(in),Weather_Condition,Sunrise_Sunset,Junction,Roundabout,Crossing,Railway,Stop,Traffic_Signal,Give_Way,Bump,Traffic_Calming,Turning_Loop,Wind_Speed(mph),Amenity,Station
2,2018-10-17 12:02:29,34.1031,-118.19272,34.10296,-118.19527,0.146,Between Via Marisol and Avenue 52 - Accident.,Pasadena Fwy S,Los Angeles,CA,81.0,10.0,,Clear,Day,False,False,False,False,False,False,False,False,False,False,,False,False
3,2017-01-19 07:43:10,41.371861,-71.985764,,,2.35,Two lanes blocked and traffic congestion due to accident on I-95 Northbound between Exit 88 CT-117 North Rd and Exit 89 Allyn St.,I-95 N,Mystic,CT,36.0,6.0,,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,,False,False
2,2019-04-19 14:10:14,42.209143,-87.838622,42.21805,-87.84541,0.7070000000000001,At E Old Elm Rd/Old Elm Rd - Accident., Skokie Valley Rd,Highland Park,IL,52.0,10.0,0.0,Fair / Windy,Day,False,False,False,False,False,False,False,False,False,False,22.0,False,False
2,2022-01-01 13:36:30.000000000,37.976541,-75.53086400000002,37.984284,-75.52971,0.539,Stationary traffic on US-13 N from VA-187/Nelsonia Rd (Lankford Hwy/US-13) to US-113/Worcester Hwy (Ocean Hwy/US-13) due to accident.,Lankford Hwy,New Church,VA,57.0,0.25,0.0,Fog,Day,False,False,False,False,False,False,False,False,False,False,6.0,False,False
2,2020-01-29 10:27:23,30.44323,-91.153587,,,0.0,Accident on LA-427 Acadian Thwy near Cole Dr.,S Acadian Thruway,Baton Rouge,LA,56.0,10.0,0.0,Cloudy,Day,False,False,False,False,False,False,False,False,False,False,10.0,False,False
2,2022-02-10 15:55:12,45.58857321717458,-94.3672263617784,45.59845321717458,-94.38328636177845,1.034,Incident on I-94 WB near CR-75 Drive with caution.,I-94 W,Saint Joseph,MN,28.0,2.0,0.04,Light Snow,Day,False,False,False,False,False,False,False,False,False,False,17.0,False,False
2,2017-09-13 06:21:30,42.415119,-96.418663,,,0.0,Accident on 16th St at Broadway St.,Broadway St,Dakota City,NE,55.9,10.0,,Clear,Night,False,False,False,False,False,False,False,False,False,False,6.9,False,False
2,2018-01-29 09:47:10,36.126541,-95.910126,,,0.0,Accident on 25th Pl near Irvington Ave.,S Irvington Ave,Tulsa,OK,26.1,10.0,,Partly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,12.7,False,False
2,2020-11-10 10:51:12,32.780949,-96.793983,,,0.0,Accident on Commerce St at Harwood St.,Commerce St,Dallas,TX,73.0,10.0,0.0,Mostly Cloudy,Day,False,False,True,False,False,True,False,False,False,False,9.0,True,True
4,2020-10-22 16:02:25,43.016892,-78.25680600000003,43.013182,-78.321536,3.28,Incident on I-90 WB near I-90 Road closed. Take alternate route.,I-90 W,Batavia,NY,55.0,10.0,0.0,Light Rain,Day,False,False,False,False,False,False,False,False,False,False,7.0,False,False
4,2022-07-19 13:43:29,40.21768400000001,-105.102419,40.20635,-105.102639,0.7829999999999999,Between Park Ridge Avenue and Vermillion Road (near Longmont) at Mile Point 319. Road closed expect delays due to a crash. Between Vermillion Road and Park Ridge Avenue (near Longmont) at Mile Point 319. Road closed expect delays due to a crash., N 107th St,Longmont,CO,96.0,10.0,0.0,Partly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,3.0,False,False
2,2017-12-19 08:49:41,29.734842,-95.419891,,,0.0,Accident on Colquitt St at Lake St.,Lake St,Houston,TX,69.8,0.2,,Fog,Day,False,False,False,False,False,False,False,False,False,False,5.8,False,False
3,2019-11-24 16:09:13,34.08358,-84.535583,,,1.0700000524520874,Exit ramp from I-575 Northbound at Exit 7 to GA-92 Eastbound shoulder blocked due to accident.,GA-5 N,Woodstock,GA,51.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,12.0,False,False
4,2018-03-31 18:06:24,39.99883,-83.11811,40.03829,-83.12509,2.7510000000000003,Closed between Roberts Rd/Exit 10 and Cemetery Rd/Exit 13 - Road closed due to accident.,Outerbelt N,Columbus,OH,55.4,10.0,,Overcast,Day,False,False,False,False,False,False,False,False,False,False,16.1,False,False
2,2022-09-27 15:18:09.000000000,39.287165,-76.737321,39.289689,-76.74124,0.273,I-695 INNER LOOP PAST EXIT 15B US 40 BALTO NATIONAL PIKE (IL), Baltimore National Pike,Catonsville,MD,72.0,,0.0,,Day,False,False,False,False,False,False,False,False,False,False,,False,False
2,2022-06-12 14:14:34.000000000,35.002637,-85.29241400000002,35.001406,-85.292182,0.086,Incident on ROSSVILLE BLVD near E 36TH ST Expect delays., Rossville Blvd,Chattanooga,TN,89.0,10.0,0.0,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,8.0,False,False
2,2022-04-16 06:29:12,43.03032517412648,-88.15445780712055,43.02632517412647,-88.12047780712055,1.7380000000000002,Crash on I-94 East 1.5 miles beyond Bluemound Rd. The right shoulder is blocked.,I-94 E,Brookfield,WI,27.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,9.0,False,False
2,2020-12-17 00:26:09,34.1973,-118.185364,,,0.0,Right hand shoulder blocked due to accident on I-210 Eastbound at Exit 21 Gould Ave.,Foothill Fwy E,La Canada Flintridge,CA,,,,,Night,False,False,False,False,False,False,False,False,False,False,,False,False
2,2021-10-11 17:28:30,33.945485999999995,-118.295432,33.945504,-118.29074,0.269,Slow traffic from S Normandie Ave (Century Blvd) to S Figueroa St (Century Blvd) due to accident., W Century Blvd,Los Angeles,CA,69.0,9.0,0.0,Cloudy,Day,False,False,False,False,False,False,False,False,False,False,8.0,False,False
3,2020-06-12 17:09:35,33.81825,-78.69233,33.81825,-78.69233,0.0,At Main St/Robert Edge Pkwy - Accident., Highway 17 S,North Myrtle Beach,SC,78.0,10.0,0.0,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,9.0,False,False
2,2019-02-04 12:43:58,34.148972,-118.224518,,,0.7200000286102295,Accident on entry ramp to CA-2 Northbound at Exits 9A 9B from CA-134 Westbound.,CA-2 N,Los Angeles,CA,57.9,10.0,0.01,Overcast,Day,False,False,False,False,False,False,False,False,False,False,3.5,False,False
2,2023-02-03 15:51:15,34.12906051,-118.40681434,34.14508051,-118.41373434,1.175,Slow traffic on Coldwater Canyon Ave from Franklin Canyon Dr/Mulholland Dr (Coldwater Canyon Ave/Mulholland Dr) to Ventura Blvd due to accident.,Franklin Canyon Dr,Studio City,CA,68.0,10.0,0.0,Fair,Day,False,False,False,False,False,True,False,False,False,False,9.0,False,False
2,2019-07-17 07:17:20,39.729958,-105.209282,,,0.0,Slow traffic due to accident on US-6 Westbound at CR-93 Heritage Rd. No recent updates.,W 6th Ave,Golden,CO,75.0,50.0,0.0,Partly Cloudy,Day,False,False,True,False,False,True,False,False,False,False,0.0,False,False
2,2021-04-30 18:32:42,29.939482,-95.399586,29.939124,-95.39811,0.092,Incident on N SAM HOUSTON PKY EB near RONAN RD Drive with caution., N Sam Houston Pkwy E,Houston,TX,73.0,10.0,0.0,Cloudy,Day,False,False,False,False,False,False,False,False,False,False,7.0,False,False
2,2021-02-18 06:33:30,39.536496,-119.79566,39.53172100000001,-119.786594,0.585,Stationary traffic from I-580 exit [15] to Martin Luther King Jr Memorial Fwy due to accident.,I-80 E,Reno,NV,24.0,10.0,0.0,Mostly Cloudy,Night,False,False,False,False,False,False,False,False,False,False,0.0,False,False
2,2022-12-24 10:40:29.000000000,42.26915200000001,-83.225114,42.268465,-83.22573299999998,0.057,SB M-39 ramp to I-94,Southfield Rd,Allen Park,MI,4.0,2.0,0.0,Light Snow / Windy,Day,True,False,False,False,False,False,False,False,False,False,28.0,False,False
2,2021-05-22 22:05:26.000000000,35.618115,-78.857893,35.620712,-78.856887,0.188,Incident on CASS HOLT RD near HOUSE 5808 Expect delays., Cass Holt Rd,Holly Springs,NC,68.0,10.0,0.0,Fair,Night,False,False,False,False,False,False,False,False,False,False,0.0,False,False
2,2021-01-06 20:56:00,40.283618,-76.820396,40.296056,-76.82514300000003,0.895,Incident on I-83 NB near MP 48 Drive with caution.,I-83 N,Harrisburg,PA,39.0,10.0,0.0,Cloudy,Night,False,False,False,False,False,False,False,False,False,False,14.0,False,False
2,2021-08-13 13:18:55,29.523476,-98.556027,29.509854,-98.552091,0.97,Slow traffic on US-87 S - I-10 E from Wurzbach Rd (I-10) to I-410/Exit 564 (I-10) due to accident.,I-10 E,San Antonio,TX,90.0,10.0,0.0,Partly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,6.0,False,False
2,2022-08-30 13:13:21.000000000,48.56892,-95.733188,48.568168,-95.733173,0.052,Incident on MN-89 near 120TH ST Drive with caution., State Highway 89,Wannaska,MN,75.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,13.0,False,False
2,2021-09-17 16:58:17,38.62784600000001,-76.91320999999998,38.62754,-76.91263000000002,0.038,Incident on BERRY RD near BERRY RD Drive with caution.,Berry Rd,Waldorf,MD,76.0,10.0,0.0,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,6.0,False,False
3,2017-01-31 15:01:55,25.98505,-80.16551199999998,,,0.01,One lane blocked due to accident on I-95 Southbound at Exits 18 19 FL-858 Hallandale Beach Blvd.,W Hallandale Beach Blvd,Hallandale,FL,71.1,10.0,,Partly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,9.2,False,False
2,2022-05-16 08:18:07.000000,32.783203,-96.790051,32.780133,-96.783575,0.4320000000000001,Stationary traffic from exit [284A] to I-30 E due to accident., Elm St,Dallas,TX,72.0,10.0,0.0,Partly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,8.0,False,False
2,2018-08-17 18:02:37,42.96513,-70.85901,42.96348,-70.86246,0.208,Ramp to RT-101 - Accident. 2 lanes closed.,New Hampshire Tpke S,North Hampton,NH,71.6,7.0,,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,6.9,False,False
2,2020-11-20 14:28:00,37.833212,-122.294665,37.827212,-122.297365,0.44,WB 80 OVER POWELL OFR. PER CALTRANS / BRG DRVR 1097 W/ 1182,Eastshore Fwy W,Emeryville,CA,65.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,12.0,False,False
2,2019-02-22 12:21:12,30.217607,-92.004776,,,0.0,Accident on Pinhook Rd at US-90 Evangeline Thwy.,SE Evangeline Trwy,Lafayette,LA,75.0,5.0,0.02,Light Rain,Day,False,False,False,False,False,True,False,False,False,False,6.9,False,False
2,2017-06-09 07:49:47,33.464504,-82.091545,,,0.0,Accident on Belair Rd at Wrightsboro Rd.,Wrightsboro Rd,Augusta,GA,69.1,10.0,,Clear,Day,False,False,False,False,False,False,False,False,False,False,4.6,False,False
3,2017-09-19 18:28:43,39.172188,-94.624054,,,0.0,Accident on I-635 Northbound at Exits 11A 11B MO-9.,MO-9 S,Riverside,MO,,,,,Day,False,False,False,False,False,False,False,False,False,False,,False,False
2,2021-07-12 18:25:24,36.313324,-86.865181,,,0.0,Accident on US-431 Whites Creek Pike at Old Clarksville Pike.,Whites Creek Pike,Joelton,TN,82.0,10.0,0.0,Partly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,12.0,False,False
2,2021-07-08 06:20:11,34.096626,-83.81192,,,0.0,Left hand shoulder blocked due to accident on I-85 Southbound at Exit 126 GA-211.,Highway 211 NW,Hoschton,GA,68.0,10.0,,Fair,Night,False,False,False,False,False,False,False,False,False,False,6.0,False,False
3,2019-01-24 05:30:17,43.298016,-73.678955,,,0.0,Lane blocked due to accident on I-87 Northbound at Exit 18 CR-28 Main St.,Adirondack Northway S,Queensbury,NY,36.0,1.0,0.1,Rain,Night,False,False,False,False,False,False,False,False,False,False,,False,False
2,2021-10-05 09:21:02,39.816502,-75.067879,,,0.0,Right hand shoulder closed due to accident on NJ-42 Southbound at Exit 10A.,N South Fwy N,Blackwood,NJ,63.0,1.0,0.0,Light Drizzle,Day,False,False,False,False,False,False,False,False,False,False,9.0,False,False
2,2019-10-21 07:59:29,33.377331,-112.202477,,,0.0,Accident on 67th Ave at Baseline Rd.,W Meadow Loop E,Laveen,AZ,62.0,10.0,0.0,Fair,Day,False,False,True,False,False,True,False,False,False,False,0.0,False,False
2,2017-04-18 08:27:06,40.795204,-74.324837,,,0.01,Queueing traffic due to accident on NJ-10 Mount Pleasant Ave at Hillside Ave.,N Hillside Ave,Livingston,NJ,53.6,10.0,,Clear,Day,False,False,False,False,False,True,False,False,False,False,6.9,False,False
3,2016-11-29 09:02:11,32.735584,-97.434326,,,0.01,Left hand shoulder blocked due to accident on I-30 Eastbound at Exits 8 8A Green Oaks Rd.,I-30 W,Fort Worth,TX,63.0,10.0,,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,10.4,False,False
2,2020-11-14 03:33:00,37.88166500000001,-122.043214,37.881797,-122.046386,0.173,MILTON AT VANDERSLICE. TC'D WITH POWER POLE AND TREE, Milton Ave,Walnut Creek,CA,44.0,0.5,0.0,Fog,Night,False,False,False,False,False,False,False,False,False,False,0.0,False,False
3,2017-11-01 07:47:39,32.38916,-90.192604,,,0.0,Queueing traffic and left lane blocked due to accident on I-220 Northbound before Exit 8 Watkins Dr.,Watkins Dr,Jackson,MS,59.0,10.0,0.06,Overcast,Day,False,False,False,False,False,False,False,False,False,False,8.1,False,False
2,2021-10-30 18:55:00,38.961441,-77.029699,38.961903,-77.02795400000002,0.099,Stationary traffic on US-29 N - US-29 S from 13th St NW to Peabody St NW due to accident., Missouri Ave NW,Washington,DC,57.0,10.0,0.0,Cloudy,Night,False,False,False,False,False,True,False,False,False,False,0.0,False,False
2,2020-11-23 17:36:10,25.601944,-80.412704,25.59952,-80.41256700000002,0.168,Incident on SW 136TH CT near SW 180TH BLK Drive with caution., SW 178th St,Miami,FL,73.0,10.0,0.0,Light Rain,Night,False,False,True,False,False,False,False,False,False,False,9.0,False,False
2,2018-09-25 07:03:39,26.674957,-81.736809,,,0.0,Accident on Shady River Ln near Orange River Blvd.,Shady River Ln,Fort Myers,FL,75.9,10.0,,Clear,Night,False,False,False,False,False,False,False,False,False,False,4.6,False,False
2,2022-12-29 14:05:00.000000000,45.627893,-92.992099,45.658898,-92.992139,2.142,Slow traffic on I-35 N from CR-10/Exit 152 (I-35) to MN-361/CR-1/Exit 159 (I-35) due to accident.,I-35 N,Rush City,MN,39.0,10.0,0.0,Cloudy,Day,False,False,False,False,False,False,False,False,False,False,3.0,False,False
3,2019-03-01 18:57:34,34.071899,-117.872307,,,0.0,#1 lane blocked due to accident on I-10 Westbound before Grand Ave.,S Grand Ave,West Covina,CA,57.2,10.0,,Overcast,Night,False,False,False,False,False,False,False,False,False,False,3.5,False,False
2,2018-02-21 08:42:10,33.668087,-112.186646,,,0.0,Accident on 59th Ave at Beardsley Rd.,N 59th Ave,Glendale,AZ,43.0,10.0,,Clear,Day,False,False,False,False,False,False,False,False,False,False,3.5,False,False
3,2018-09-09 17:36:29,41.101841,-74.02977,,,0.0,Left lane blocked due to accident on I-87 I-287 Southbound at Exit 14A Garden State Parkway Conn.,I-287 E,Nanuet,NY,57.9,10.0,0.01,Light Rain,Day,False,False,False,False,False,False,False,False,False,False,8.1,False,False
2,2022-03-14 17:09:07,43.234921,-85.49115,,,0.0,Crash on 18 Mile Rd at Myers Lake Ave.,18 Mile Rd NE,Cedar Springs,MI,53.0,10.0,0.0,Cloudy,Day,False,False,False,False,False,False,False,False,False,False,15.0,False,False
2,2021-12-05 06:36:00,33.314573,-117.193992,33.314415000000004,-117.195113,0.066,Accident on Old CA-395 (CA-76) from Gird Rd (CA-76) to CA-76., Pala Rd,Fallbrook,CA,,1.0,0.0,Fair,Night,False,False,False,False,False,False,False,False,False,False,0.0,False,False
3,2018-04-02 17:51:45,41.756458,-87.625351,,,0.0,2 right lane blocked due to accident on I-94 Dan Ryan Expy Eastbound before 75th St.,I-94 W,Chicago,IL,43.0,10.0,,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,12.7,False,False
2,2020-06-03 15:16:23,39.93576,-75.05645,39.93576,-75.05645,0.0,At RT-70/CR-601/Marlton Pike - Overturned vehicle. Right lane blocked., Route 38,Pennsauken,NJ,78.0,10.0,0.0,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,9.0,False,False
2,2022-12-02 19:12:00,28.184725,-82.740201,28.183666,-82.740235,0.073,Incident on US-19 near BUENA VISTA LN Expect delays.,US Highway 19,Holiday,FL,73.0,10.0,0.0,Fair,Night,False,False,False,False,False,False,False,False,False,False,7.0,False,False
2,2020-01-06 19:19:30,34.069649,-118.261292,,,0.0,#3 lane blocked due to accident on US-101 Southbound at Exit 4A Palo Alto St.,Hollywood Fwy S,Los Angeles,CA,65.0,10.0,0.0,Fair,Night,False,False,False,False,False,False,False,False,False,False,0.0,False,False
2,2022-05-18 03:47:00.000000000,29.833028,-95.384207,29.833393,-95.384491,0.03,Incident on I-45 NB near AIRLINE DR Drive with caution.,I-45 N,Houston,TX,76.0,10.0,0.0,Mostly Cloudy,Night,False,False,False,False,False,True,False,False,False,False,7.0,False,False
2,2021-06-30 14:37:09,31.26857,-85.445747,,,0.0,Lane blocked due to accident on US-231 Montgomery Hwy both ways at Hospitality Ln.,Hospitality Ln,Dothan,AL,86.0,10.0,0.0,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,7.0,False,False
3,2017-04-24 19:51:30,29.575269,-98.594588,29.575269,-98.594588,0.0,At FM-53-SPUR/Exit 557 - Accident.,W Interstate 10,San Antonio,TX,77.0,10.0,,Partly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,10.4,False,False
3,2022-09-08 10:13:33,33.912155,-118.177521,,,0.0,#2 lane blocked due to crash on I-710 Westbound at Exit 11A I-105 Exit 14.,Glenn Anderson Fwy W,Paramount,CA,82.0,9.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,7.0,False,False
2,2022-09-12 10:14:00,38.64266038,-119.52763438,38.64256038,-119.52826438,0.035,Incident on CA-89 near US-395 Expect delays.,CA-89,Topaz,CA,70.0,0.75,0.0,Haze,Day,False,False,False,False,True,False,False,False,False,False,0.0,False,False
2,2021-03-09 15:25:23,34.991807,-85.131273,34.997929,-85.132599,0.43,Incident on HURRICANE CREEK RD near SHADY FORK RD Drive with caution., Hurricane Creek Rd,Chattanooga,TN,70.0,10.0,0.0,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,10.0,False,False
2,2019-09-04 21:44:00,37.613848,-120.982196,37.613848,-120.982196,0.0,At CA-99 (North) - Accident., S 9th St,Modesto,CA,82.0,10.0,0.0,Partly Cloudy,Night,False,False,False,False,False,False,False,False,False,False,7.0,False,False
2,2021-10-23 18:09:30,42.742461,-123.373108,42.726385,-123.371439,1.114,Slow traffic on OR-99 S - Pacific Highway 1 S - I-5 S from Junction Rd/Exit 80 (I-5) to Speaker Rd/Exit 78 (I-5) due to accident.,I-5 S,Glendale,OR,43.0,0.25,0.01,Light Rain,Day,False,False,False,False,False,False,False,False,False,False,10.0,False,False
2,2022-12-03 07:34:00,38.8161,-77.136565,38.826414,-77.12025,1.131,Slow traffic on I-395 N - Henry Shirley Memorial Hwy N from Edsall Rd/Exit 2 (I-395) to Seminary Rd/Exit 4 (I-395) due to accident.,Henry Shirley Memorial Hwy N,Alexandria,VA,51.0,10.0,0.08,Light Rain,Day,False,False,False,False,False,False,False,False,False,False,14.0,False,False
3,2021-04-14 09:56:36,30.355249,-81.55368,,,1.3899999856948853,Exit ramp from I-295 Northbound to Merrill Rd lane closed due to accident.,Southside Connector S,Jacksonville,FL,73.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,9.0,False,False
2,2019-01-28 19:37:12,39.076691,-84.604584,,,0.0,Accident on Barkley Ave at US-50 River Rd.,River Rd,Cincinnati,OH,42.1,10.0,0.01,Light Rain,Night,False,False,True,True,False,True,False,False,False,False,12.7,False,False
2,2021-11-16 07:10:35,37.104939,-121.630943,,,0.0,Accident on Monterey Hwy at John Wilson Way.,John Wilson Way,Morgan Hill,CA,52.0,2.0,,Fog,Day,False,False,True,False,False,True,False,False,False,False,0.0,False,False
